groseq_dht.plus	groseq_dht.plus	groseq_dht.minus	groseq_dht.minus	groseq_dmso.plus	groseq_dmso.plus	groseq_dmso.minus	groseq_dmso.minus
0.9538	3.048	1.121	0	0.375	1.369	0.5006	0
0.9538	3.048	1.121	0	0.375	1.369	0.5006	0
0.7737	0	0.7472	0	0.2529	0	5.587	0
1.041	0	0	1.494	0	0.8197	3.004	1.001
1.041	0	0	1.494	0	0.8197	3.004	1.001
1.041	0	0	1.494	0	0.8197	3.004	1.001
0.8938	1.774	0.7472	1.494	0.8721	0.5756	0	1.001
0	0	0	4.483	0.3314	0.5407	0	2.002
0	0	0	4.483	0.1308	0.7413	0	2.002
0	0	0	4.483	0.3314	0.5407	0	2.002
0	0	0	4.483	0.1308	0.7413	0	2.002
0	0	0	4.483	0.1308	0.7413	0	2.002
0	0	0	4.483	0.3314	0.5407	0	2.002
0	0	0.7472	0.7322	0.8721	0	3.544	1.462
0	0	3.982	1.367	0	0	1.832	0.1702
0	0	3.982	1.367	0	0	1.832	0.1702
2.781	2.661	0.7472	0	0.7238	0.436	0	0
1.641	1.748	0	0	0.06977	3.889	0	0
0	0	0.7621	2.6	0	0	1.021	2.963
0	0	0.7621	2.6	0	0	1.021	2.963
0	0	0	2.077	0	0	1.241	4.025
2.001	0.2935	0.7472	0	3.296	0	0	1.001
2.001	0.2935	0.7472	0	3.296	0	0	1.001
2.001	0.2935	0.7472	0	3.296	0	0	1.001
0	0.8537	0.7995	1.068	0	0.6802	2.573	1.362
0	0	1.793	2.839	0	0	1.001	1.702
0	0	1.793	2.839	0	0	1.001	1.702
0	0	1.793	2.839	0	0	1.001	1.702
0	0	1.793	2.839	0	0	1.001	1.702
0	0	1.793	2.839	0	0	1.001	1.702
0	2.194	0	1.494	0	1.639	0.9711	1.031
1.241	0.09338	0.269	1.973	0	0.75	0	3.004
0	0.8738	0.4633	2.525	0	1.081	0.6908	1.692
0	0.8738	0.4633	2.525	0	1.081	0.6908	1.692
0	0.8738	0.4633	2.525	0	1.081	0.6908	1.692
0	0.8738	0.4633	2.525	0	1.081	0.6908	1.692
0	0.8738	0.4633	2.525	0	1.081	0.6908	1.692
0	0.8738	0.4633	2.525	0	1.081	0.6908	1.692
0.7337	1.601	2.017	0.7472	0	1.221	0	1.001
0.7337	1.601	2.017	0.7472	0	1.221	0	1.001
0.7337	1.601	2.017	0.7472	0	1.221	0	1.001
0.7337	1.601	2.017	0.7472	0	1.221	0	1.001
0.8938	4.682	0	0	0	1.744	0	0
0.4135	0.8137	1.315	0.7472	0.5407	1.483	0	2.002
0.4135	0.8137	1.315	0.7472	0.5407	1.483	0	2.002
0.4135	0.8137	1.315	0.7472	0.5407	1.483	0	2.002
2.108	0.667	0.7472	0.1046	2.686	0	0	1.001
2.108	0.667	0.7472	0.1046	2.686	0	0	1.001
2.108	0.667	0.7472	0.1046	2.686	0	0	1.001
0	0.3468	0	3.736	0	0.2267	1.001	2.002
0.5936	0	1.786	1.039	0	0	1.502	2.393
0.3335	4.255	0	0	0.5407	2.18	0	0
0	0	2.242	0.5604	0	0	2.753	1.752
2.588	1.334	0	0	1.91	1.474	0	0
0.6403	0.01334	1.808	0.01494	0.4186	0	4.405	0
0.6403	0.01334	1.808	0.01494	0.4186	0	4.405	0
0.6403	0.01334	1.808	0.01494	0.4186	0	4.405	0
0.667	2.014	0	0	0.8721	2.738	0.3804	0.6207
4.669	0.667	0	0	1.517	0.436	0	0
2.668	0	0	2.242	0	0.8721	0.5006	1.001
2.668	0	0	2.242	0	0.8721	0.5006	1.001
2.248	0.9138	0.665	1.577	0	0.8721	0	1.001
0	0.0667	0.8219	1.42	0	0.9593	0.1001	3.905
0	0.0667	0.8219	1.42	0	0.9593	0.1001	3.905
0	0.0667	0.8219	1.42	0	0.9593	0.1001	3.905
0	0.0667	0.8219	1.42	0	0.9593	0.1001	3.905
0	0.0667	0.8219	1.42	0	0.9593	0.1001	3.905
0.03335	0.6336	2.167	3.437	0	0	1.001	0
0.1534	0.5136	2.817	0	0.2006	1.544	1.542	0.5006
2.294	2.294	0	0	2.616	0	0.06007	0
2.294	2.294	0	0	2.616	0	0.06007	0
2.294	2.294	0	0	2.616	0	0.06007	0
2.294	2.294	0	0	2.616	0	0.06007	0
2.294	2.294	0	0	2.616	0	0.06007	0
2.294	2.294	0	0	2.616	0	0.06007	0
3.288	2.668	0	0	0.8721	0.436	0	0
0	0	0.02242	3.362	0.8459	0	1.001	2.032
2.321	1.681	0	0	1.517	1.744	0	0
0	0	1.509	0.7472	0	0	2.523	2.483
0	0	1.509	0.7472	0	0	2.523	2.483
2.721	0.6136	0	0	2.18	1.744	0	0
2.721	0.6136	0	0	2.18	1.744	0	0
2.541	0.7937	0	0	3.157	0.7674	0	0
0	0	2.242	0.7472	0	0	3.264	1.001
0	0	2.242	0.7472	0	0	3.264	1.001
0.667	0	0.7472	0.8294	0	0	3.004	2.002
0	0	1.091	1.151	0	0	4.445	0.5607
0	0	1.091	1.151	0	0	4.445	0.5607
0	0	0.7472	1.494	0	0	1.111	3.895
0.8604	1.334	0	0	3.488	1.561	0	0
0.8604	1.334	0	0	3.488	1.561	0	0
0	0	0.1719	1.524	0	0	1.001	4.545
0	0	0.1719	1.524	0	0	1.001	4.545
2.001	0	0.7472	0	3.288	0.2006	0	1.001
0.3335	0.667	0.3736	0.7472	0.8721	2.442	1.802	0
3.748	0	0	0	3.488	0	0	0
0.667	0.2134	1.106	3.377	0.8721	0	0.6608	0.3404
0.667	0.2134	1.106	3.377	0.8721	0	0.6608	0.3404
0.667	0.2134	1.106	3.377	0.8721	0	0.6608	0.3404
0.667	0.2134	1.106	3.377	0.8721	0	0.6608	0.3404
0.667	0.2134	1.106	3.377	0.8721	0	0.6608	0.3404
0.667	0.2134	1.106	3.377	0.8721	0	0.6608	0.3404
0.9471	0.7203	0	1.868	2.546	0.06977	0.5006	0.5807
0.9471	0.7203	0	1.868	2.546	0.06977	0.5006	0.5807
0	4.182	0.6202	0.127	0	2.302	0	0
0	4.182	0.6202	0.127	0	2.302	0	0
0	4.182	0.6202	0.127	0	2.302	0	0
0	4.182	0.6202	0.127	0	2.302	0	0
0	4.182	0.6202	0.127	0	2.302	0	0
0	4.182	0.6202	0.127	0	2.302	0	0
0	4.182	0.6202	0.127	0	2.302	0	0
0	4.182	0.6202	0.127	0	2.302	0	0
0	4.182	0.6202	0.127	0	2.302	0	0
0	4.182	0.6202	0.127	0	2.302	0	0
0	4.182	0.6202	0.127	0	2.302	0	0
2.548	1.454	0.6127	0	1.744	0.8721	0	0
1	2.108	0	0	0.3401	3.776	0	0
1	2.108	0	0	0.3401	3.776	0	0
1	2.108	0	0	0.3401	3.776	0	0
0	0	2.974	2.242	0	0	0.4806	1.522
2.501	2.001	0	0.7472	0.8721	1.09	0	0
1.908	1.814	0	0	1.988	1.5	0	0
0	1.267	0.2989	1.195	0.08721	2.355	0.8009	1.201
0	1.267	0.2989	1.195	0.08721	2.355	0.8009	1.201
0	1.267	0.2989	1.195	0.08721	2.355	0.8009	1.201
0	1.267	0.2989	1.195	0.08721	2.355	0.8009	1.201
0	1.267	0.2989	1.195	0.08721	2.355	0.8009	1.201
0	1.267	0.2989	1.195	0.08721	2.355	0.8009	1.201
0	1.267	0.2989	1.195	0.08721	2.355	0.8009	1.201
0	1.267	0.2989	1.195	0.08721	2.355	0.8009	1.201
0	1.267	0.2989	1.195	0.08721	2.355	0.8009	1.201
0	1.267	0.2989	1.195	0.08721	2.355	0.8009	1.201
0	1.267	0.2989	1.195	0.08721	2.355	0.8009	1.201
0	1.267	0.2989	1.195	0.08721	2.355	0.8009	1.201
0	1.267	0.2989	1.195	0.08721	2.355	0.8009	1.201
0	1.267	0.2989	1.195	0.08721	2.355	0.8009	1.201
0	1.267	0.2989	1.195	0.08721	2.355	0.8009	1.201
0.4536	3.548	0	0	0.2965	2.904	0	0
0.667	0	3.497	0.7472	0	1.448	0.841	0
1.434	2.561	0	0	0.436	2.764	0	0
0	0	1.696	1.494	0	0	2.543	1.462
0	0	1.696	1.494	0	0	2.543	1.462
0	1.647	0.007472	0	0	3.026	0	2.503
0	1.647	0.007472	0	0	3.026	0	2.503
0	1.647	0.007472	0	0	3.026	0	2.503
0	1.647	0.007472	0	0	3.026	0	2.503
0	1.647	0.007472	0	0	3.026	0	2.503
0	1.647	0.007472	0	0	3.026	0	2.503
0	1.647	0.007472	0	0	3.026	0	2.503
0	1.647	0.007472	0	0	3.026	0	2.503
1.547	2.001	0	0	0.7325	2.895	0	0
0	0	3.878	2.294	0	0	0.3104	0.6908
0.6336	0.03335	0.7472	0.7472	0	0	0.5506	4.455
0.6336	0.03335	0.7472	0.7472	0	0	0.5506	4.455
0.6336	0.03335	0.7472	0.7472	0	0	0.5506	4.455
0.6336	0.03335	0.7472	0.7472	0	0	0.5506	4.455
0.6336	0.03335	0.7472	0.7472	0	0	0.5506	4.455
0.6336	0.03335	0.7472	0.7472	0	0	0.5506	4.455
0.6336	0.03335	0.7472	0.7472	0	0	0.5506	4.455
0.6336	0.03335	0.7472	0.7472	0	0	0.5506	4.455
0.6336	0.03335	0.7472	0.7472	0	0	0.5506	4.455
0	1.808	0.4408	1.054	0	2.363	0	1.502
0	1.808	0.4408	1.054	0	2.363	0	1.502
0	0.4402	0	2.242	0	1.151	1.332	2.002
0	0	1.195	2.615	0	0.3488	2.002	1.001
0	0	1.195	2.615	0	0.3488	2.002	1.001
0	0	1.195	2.615	0	0.3488	2.002	1.001
0.9938	0.6737	0	1.868	2.607	0.008721	0.5006	0.5106
0.9938	0.6737	0	1.868	2.607	0.008721	0.5006	0.5106
0.9938	0.6737	0	1.868	2.607	0.008721	0.5006	0.5106
0	2.801	0	0	0.6104	3.75	0	0
0	2.801	0	0	0.6104	3.75	0	0
0	0	1.36	1.188	0	0.5145	1.181	2.913
3.001	2.114	0	0	2.041	0	0	0
1.714	2.495	0	0	0.9331	2.014	0	0
2.761	1.527	0.7472	0	0	2.119	0	0
0.6336	0.0667	0	3.362	0	0.08721	0.05006	2.953
0.6336	0.0667	0	3.362	0	0.08721	0.05006	2.953
1.227	0.3869	0	0	1.744	3.785	0	0
1.227	0.3869	0	0	1.744	3.785	0	0
1.227	0.3869	0	0	1.744	3.785	0	0
1.227	0.3869	0	0	1.744	3.785	0	0
1.227	0.3869	0	0	1.744	3.785	0	0
1.227	0.3869	0	0	1.744	3.785	0	0
1.227	0.3869	0	0	1.744	3.785	0	0
0	0	2.137	0	0	0	1.001	4.005
1.347	2.334	0	0	3.453	0	0	0
0	3.668	0	0	0	1.962	0.5006	1.001
0	3.668	0	0	0	1.962	0.5006	1.001
0	0.1334	2.69	0	0	0	4.305	0
0	0	1.778	3.407	0	0	0	1.942
0	0	0.7023	1.539	0.8459	0.02616	0	4.005
0.667	1.214	0	0	2.93	2.302	0	0
0.2535	0	3.736	1.121	0	0	2.002	0
0.2535	0	3.736	1.121	0	0	2.002	0
0	2.455	0.3437	1.898	0	2.407	0	0
0.9605	2.374	0	0	3.767	0	0	0
0.707	0.707	1.166	0	0	2.512	0.9411	1.061
0.707	3.295	0	0	0	3.087	0	0
0.707	3.295	0	0	0	3.087	0	0
0.707	3.295	0	0	0	3.087	0	0
0	0.04002	1.21	1.778	0	0.05232	0.9411	3.064
0	0.04002	1.21	1.778	0	0.05232	0.9411	3.064
0	1.02	2.862	0.8667	0	1.334	0	1.001
0	1.02	2.862	0.8667	0	1.334	0	1.001
0	1.02	2.862	0.8667	0	1.334	0	1.001
0	1.02	2.862	0.8667	0	1.334	0	1.001
2.281	0	0	0.7472	1.308	1.744	0	1.001
2.281	0	0	0.7472	1.308	1.744	0	1.001
1.454	3.882	0	0	0.2965	1.448	0	0
0	0.667	0.8667	1.494	0.03488	0	0	4.005
0	0.667	0.8667	1.494	0.03488	0	0	4.005
0	0.667	0.8667	1.494	0.03488	0	0	4.005
0	0.667	0.8667	1.494	0.03488	0	0	4.005
0.1467	3.335	0	0	0.968	2.616	0	0
0.1467	3.335	0	0	0.968	2.616	0	0
2.041	1.774	0	0	1.744	1.5	0	0
2.194	1.054	0	0	1.561	2.25	0	0
0.1134	2.001	0	0	1.892	3.052	0	0
0.6937	1.014	0.7322	0.7472	0.4535	0.4535	1.502	1.462
0	0	2.242	0	0	0	4.816	0
0	0	2.242	0	0	0	4.816	0
0	0	2.242	0	0	0	4.816	0
0	0	2.242	0	0	0	4.816	0
3.148	1.481	0	0	0.1919	2.232	0	0
3.148	1.481	0	0	0.1919	2.232	0	0
0	0	2.555	1.494	0	0	2.082	0.9211
2.641	1.821	0	0	1.91	0.6715	0	0
2.641	1.821	0	0	1.91	0.6715	0	0
2.641	1.821	0	0	1.91	0.6715	0	0
2.641	1.821	0	0	1.91	0.6715	0	0
0	0.2334	0.6351	0.1121	0.8721	1.177	2.002	2.002
0.2068	2.555	0.7472	0.142	1.142	1.43	0.811	0
0	0.2868	4.162	0	0	0.8721	1.712	0
0	0.2868	4.162	0	0	0.8721	1.712	0
0.647	2.435	0	0	2.128	1.823	0	0
0.647	2.435	0	0	2.128	1.823	0	0
0.647	2.435	0	0	2.128	1.823	0	0
0	0.02668	1.405	1.524	0	0.06977	1.582	2.423
0	0.02668	1.405	1.524	0	0.06977	1.582	2.423
0	0.02668	1.405	1.524	0	0.06977	1.582	2.423
1.707	2.775	0	0	0.4622	2.084	0	0
0.2401	2.428	0	0	0.5581	3.802	0	0
0	0.04002	2.989	1.479	0	0.05232	2.463	0
0	1.434	1.315	0.9265	0	0.3401	1.261	1.742
0	1.434	1.315	0.9265	0	0.3401	1.261	1.742
0	0	1.928	2.929	0	0	1.001	1.161
0	0	0.8966	1.345	0	0.8721	1.101	2.803
0	0	3.011	0	0	0	2.443	1.562
0	0	3.011	0	0	0	2.443	1.562
0	0	3.011	0	0	0	2.443	1.562
0	1.101	0	0	1.073	0.8372	0.2303	3.774
0	1.101	0	0	1.073	0.8372	0.2303	3.774
0	1.101	0	0	1.073	0.8372	0.2303	3.774
0	0	1.494	0	0	0.5145	3.684	1.322
0	0	1.494	0	0	0.5145	3.684	1.322
0	0.667	0	1.27	0	0.8721	2.052	2.153
0	0.667	0	1.27	0	0.8721	2.052	2.153
0	0.667	0	1.27	0	0.8721	2.052	2.153
0.667	1.821	0	0	0	4.526	0	0
1.334	2.114	0	0	0.8721	1.02	0	1.672
0	0	1.853	1.151	0	0	1.482	2.523
0	0	1.853	1.151	0	0	1.482	2.523
2.515	1	0	0.7472	1.744	0	0	1.001
2.515	1	0	0.7472	1.744	0	0	1.001
0.3935	0.2735	2.242	0.6799	0	0	1.822	1.592
0	0	1.494	0	0	0	5.506	0
0	0	1.494	0	0	0	5.506	0
0	0	1.494	0	0	0	5.506	0
0	0	1.494	0	0	0	5.506	0
0	0	1.494	0	0	0	5.506	0
0	0	1.494	0	0	0	5.506	0
0	0	1.494	0	0	0	5.506	0
0	0	1.494	0	0	0	5.506	0
0	0	1.494	0	0	0	5.506	0
0	0	1.494	0	0	0	5.506	0
0	0	1.494	0	0	0	5.506	0
0	0.9471	1.435	1.614	0	0	0.9211	2.082
0	0.3335	0.5977	2.017	0	1.046	2.102	0.9011
0	0	1.494	1.494	0	0	1.001	3.004
0	0	1.494	1.494	0	0	1.001	3.004
0	0	1.494	1.494	0	0	1.001	3.004
0	0	1.539	1.45	0	0	4.005	0
0	0	1.868	1.121	0	0	3.004	1.001
0	0	1.868	1.121	0	0	3.004	1.001
0.4669	2.601	0	0	0	3.924	0	0
0.4669	2.601	0	0	0	3.924	0	0
0.4669	2.601	0	0	0	3.924	0	0
2.121	0.7203	0	0	3.279	0.8721	0	0
1.788	1.427	0	0	0.3139	2.459	0	1.001
0.3335	1.334	0	0	0.6104	4.709	0	0
0	0	1.89	1.121	0	0	2.032	1.942
3.041	1.374	0	0	0.05232	2.512	0	0
3.041	1.374	0	0	0.05232	2.512	0	0
3.041	1.374	0	0	0.05232	2.512	0	0
0	2.521	0	0	0	2.956	0.1302	1.372
0	0.667	1.009	1.121	0	1.177	1.702	1.302
0	0.667	1.009	1.121	0	1.177	1.702	1.302
0.587	2.081	0	0	2.023	2.285	0	0
1.921	1.667	0	0	1.639	1.744	0	0
0.667	1.501	0.7098	0.03736	0	4.055	0	0
0	0.667	1.405	0.7472	0.3314	3.82	0	0
0	0.2468	2.339	0.8443	0	0.6453	1.892	1.001
2.001	0.7337	0	0	1.221	2.006	0.2002	0.8009
4.589	1.494	0	0	0	0.8721	0	0
1.768	1.674	0	0.7472	2.616	0.1483	0	0
0.667	0.8804	1.741	0.5006	0.5843	0.5756	2.002	0
3.528	1.667	0	0	1.744	0	0	0
0.7404	0.7404	0	0	0.6279	3.828	0	1.001
0	0.6937	0.5828	3.527	0	1.134	0	1.001
1.187	1.594	0	0.1644	3.105	0.8721	0	0
0	0	0.1494	2.765	0	0	1.402	2.603
0	0	0.1494	2.765	0	0	1.402	2.603
0	0	0	0.7472	0	0.8721	2.213	3.084
0	0	0	0.7472	0	0.8721	2.213	3.084
0.7604	1.908	0	0	1.369	1.875	1.001	0
0.7604	1.908	0	0	1.369	1.875	1.001	0
0.3001	1.067	0	0	3.794	1.744	0	0
0.1601	4.335	0	0	1.535	0.8721	0	0
2.535	1.401	0	0	1.744	1.221	0	0
0	2.341	0	0	0.8721	0.6802	1.171	1.832
0	2.341	0	0	0.8721	0.6802	1.171	1.832
2.001	0.9871	0	0	2.163	1.744	0	0
2.001	0.9871	0	0	2.163	1.744	0	0
0	3.288	0.2316	0.5156	0	1.849	0.3104	0.6908
0	3.288	0.2316	0.5156	0	1.849	0.3104	0.6908
0	3.288	0.2316	0.5156	0	1.849	0.3104	0.6908
0	3.288	0.2316	0.5156	0	1.849	0.3104	0.6908
0	3.288	0.2316	0.5156	0	1.849	0.3104	0.6908
0	3.288	0.2316	0.5156	0	1.849	0.3104	0.6908
2.701	1.567	0	0	1.744	0.8721	0	0
1.874	2.241	0	0	0.8721	1.892	0	0
1.874	2.241	0	0	0.8721	1.892	0	0
1.714	1.241	0	0	3.924	0	0	0
0	0	1.121	1.121	0.8721	0	1.762	2.002
0.3335	1.681	1.121	0	0	0.7325	0	3.004
0	0	3.542	0.1943	0	0	2.763	0.3704
0	0.5336	1.494	0	0	3.837	1.001	0
4.576	0.667	0	0	1.622	0	0	0
0	0	1.494	1.494	0.436	0.436	3.004	0
0	0.2601	0	3.863	0	0.3401	0.891	1.502
0	0	3.407	1.472	0	0	0.9711	1.001
0.767	1.101	0.2242	1.009	1.483	0.2616	0	2.002
0	0.2468	3.818	0.665	0.1134	0	1.241	0.7609
0	0.2468	3.818	0.665	0.1134	0	1.241	0.7609
1.814	0.667	0	0	3.366	0.9942	0	0
1.814	0.667	0	0	3.366	0.9942	0	0
0.9938	2.348	0	0	0.8721	2.625	0	0
0	0	0.6202	0	0	0.8721	1.842	3.494
3.001	0.7137	0	0	2.18	0.9331	0	0
0	0.2801	2.085	2.458	0	0	1.422	0.5807
0.5203	2.815	0	0	0.1831	3.305	0	0
0	0.1334	0.2989	2.69	0	1.395	1.302	1.001
0	0.1334	0.2989	2.69	0	1.395	1.302	1.001
0.7203	1.521	0	0	0.9418	3.628	0	0
0.4602	0.2068	1.868	0	0	0.2703	4.005	0
0	2.121	0	0	0	2.965	1.722	0
0	2.121	0	0	0	2.965	1.722	0
0	2.121	0	0	0	2.965	1.722	0
2.328	1.007	0	0	0	3.471	0	0
0	2.668	0	0	0.8721	1.753	0	1.512
1.934	2.601	0	0	0.436	1.831	0	0
0	0	2.212	2.585	0	0	0.5406	1.462
0.3001	1.701	0	0	3.009	1.788	0	0
0.3335	1.667	0	0	0.8721	3.924	0	0
0	0	1.704	0.7472	0	0	3.344	1.001
0	0	1.704	0.7472	0	0	3.344	1.001
0.6136	0.05336	1.629	0.9863	0.5058	0	0.841	2.163
0.6136	0.05336	1.629	0.9863	0.5058	0	0.841	2.163
0.6136	0.05336	1.629	0.9863	0.5058	0	0.841	2.163
1.487	3.122	0	0	0.07849	2.102	0	0
2.308	3.642	0	0	0	0.8372	0	0
2.308	3.642	0	0	0	0.8372	0	0
0.667	0.9871	1.494	0	0.8721	0	2.263	0.5006
0.667	0.9871	1.494	0	0.8721	0	2.263	0.5006
0.667	0.9871	1.494	0	0.8721	0	2.263	0.5006
0.667	0.9871	1.494	0	0.8721	0	2.263	0.5006
0.667	0.9871	1.494	0	0.8721	0	2.263	0.5006
0.667	0.9871	1.494	0	0.8721	0	2.263	0.5006
0.667	0.9871	1.494	0	0.8721	0	2.263	0.5006
0.667	0.9871	1.494	0	0.8721	0	2.263	0.5006
0.667	0.9871	1.494	0	0.8721	0	2.263	0.5006
0.3001	2.234	0.3362	1.158	1.221	0.5232	0	1.001
0	2.028	0	1.494	0	2.25	0	1.001
0	2.028	0	1.494	0	2.25	0	1.001
0	0	4.095	0.7322	0	0	1.942	0
0	2.688	0.007472	0.7397	0.8721	0.4448	0	2.002
0	0	0.7472	0	0	0	6.007	0
0	0	0.7472	0	0	0	0	6.007
0	0	3.362	0.7472	0	0	2.503	0.1402
1.721	3.282	0	0	0.375	1.369	0	0
1.721	3.282	0	0	0.375	1.369	0	0
2.001	4.029	0	0	0.7151	0	0	0
0	1.334	0.3811	1.113	0	0.907	3.004	0
0	0.0667	2.69	1.644	0.3488	0.08721	1.101	0.8009
2.001	0	0.1046	0	3.488	0	0.1402	1.001
1.481	1.521	0	0	1.605	2.128	0	0
1.841	1.174	0	0	1.762	1.953	0	0
0	0.1334	1.532	0.7098	0	0.3488	4.005	0
0	0.1334	1.532	0.7098	0	0.3488	4.005	0
0	0.1334	1.532	0.7098	0	0.3488	4.005	0
0	0.1334	1.532	0.7098	0	0.3488	4.005	0
0	1.267	1.24	1.001	0	0.2093	1.161	1.842
0	2.001	0	2.466	0	0.3488	0	1.902
0.1868	2.481	0	0	0.3663	3.68	0	0
0	0	3.616	0.9639	0	0	2.133	0
0	0	1.21	2.496	0	0	0.6207	2.383
0	0	1.21	2.496	0	0	0.6207	2.383
0	1.147	0.3885	1.106	0	1.064	0.06007	2.943
0	1.147	0.3885	1.106	0	1.064	0.06007	2.943
0	1.147	0.3885	1.106	0	1.064	0.06007	2.943
0	0	3.482	0	0	0	3.224	0
1	1.667	0	0	3.323	0.7064	0	0
3.722	2.975	0	0	0	0	0	0
0	0	1.614	0.7472	0	0	3.334	1.001
1.667	1.234	0	0	1.308	2.485	0	0
0.8671	1.467	0	0	2.311	2.049	0	0
1.721	0.6136	0	0	1.971	2.389	0	0
1.721	0.6136	0	0	1.971	2.389	0	0
0	2.001	2.316	0.6725	0	0	1.702	0
0	2.661	0.807	0	0	2.93	0.2903	0
0.3335	3.255	0.7472	0	0	1.352	1.001	0
0	0	4.423	0	0	0	2.263	0
0	1.601	0	0	0	4.884	0.2002	0
0.2601	2.301	0.6202	0	0	1.552	1.942	0
0	1.014	0.9414	2.047	0	0.6628	0	2.002
0.707	2.668	0	0.7472	0	0.5407	1.001	1.001
0	2.201	0	2.242	0	0.218	1.992	0
2.448	2.108	0	0	1.16	0.436	0	0.5006
0.08004	0.8271	2.705	0.2839	0.3314	0.4186	2.002	0
0.08004	0.8271	2.705	0.2839	0.3314	0.4186	2.002	0
0.08004	0.8271	2.705	0.2839	0.3314	0.4186	2.002	0
0	0	2.548	0.1345	0.3575	0.5145	2.092	1.001
0	0	2.548	0.1345	0.3575	0.5145	2.092	1.001
0	0	2.548	0.1345	0.3575	0.5145	2.092	1.001
0	0	2.548	0.1345	0.3575	0.5145	2.092	1.001
0	0	2.548	0.1345	0.3575	0.5145	2.092	1.001
0	0.667	0.3736	2.6	0	0	1.001	2.002
0	0.667	0.3736	2.6	0	0	1.001	2.002
0	0.667	0.3736	2.6	0	0	1.001	2.002
0	0.667	0.3736	2.6	0	0	1.001	2.002
0	0.667	0.3736	2.6	0	0	1.001	2.002
0	0.667	0.3736	2.6	0	0	1.001	2.002
0	0	0.9713	2.167	0	0	2.503	1.001
0	2.108	0.8294	1.412	0	0.2878	1.001	1.001
0	0.2735	1.36	2.002	0	0	0.821	2.183
0	0.2735	1.36	2.002	0	0	0.821	2.183
1.334	0.5336	0	1.195	0.8721	0	0.7008	2.002
0	0	2.256	1.875	0	0	1.512	0.9912
2.001	1.667	0	0	2.956	0	0	0
1.334	1.074	0	0	1.064	3.148	0	0
1.334	1.074	0	0	1.064	3.148	0	0
1.334	1.074	0	0	1.064	3.148	0	0
1.334	1.074	0	0	1.064	3.148	0	0
1.134	2.868	0	0	0	2.616	0	0
1.334	2.668	0	0	1.744	0.8721	0	0
0	0	1.046	2.765	0	0	1.001	1.802
0	0	2.159	1.95	0	0	1.392	1.111
0	0	1.883	0.7546	0	0	1.482	2.493
0	0	1.883	0.7546	0	0	1.482	2.493
0	0.7203	1.868	0.5454	0	0.4709	0	3.004
0	0.7203	1.868	0.5454	0	0.4709	0	3.004
1	1.107	0	2.122	0.2965	0.5756	0	1.502
0.6737	1.994	0	0	0.8895	3.044	0	0
0.6737	1.994	0	0	0.8895	3.044	0	0
0.6737	1.994	0	0	0.8895	3.044	0	0
0	2.788	0	0	0	3.811	0	0
0	2.788	0	0	0	3.811	0	0
0	0	0.8443	0.7472	0	0	2.613	2.393
0	0	0.8443	0.7472	0	0	2.613	2.393
1.147	0	1.285	1.285	0.8721	0	0	2.002
0	0	0.4483	2.839	0	0	3.304	0
0	0	0.4483	2.839	0	0	3.304	0
0	0	0.4483	2.839	0	0	3.304	0
0	0	0.4483	2.839	0	0	3.304	0
0	0	0.4483	2.839	0	0	3.304	0
0	0	0.4483	2.839	0	0	3.304	0
0.8271	1.174	1.315	0	0.4186	2.616	0	0.2403
0	0.1801	1.494	0.6799	1.744	0.07849	2.413	0
0	0.1801	1.494	0.6799	1.744	0.07849	2.413	0
0	0.1801	1.494	0.6799	1.744	0.07849	2.413	0
0	0.1801	1.494	0.6799	1.744	0.07849	2.413	0
0	0.1801	1.494	0.6799	1.744	0.07849	2.413	0
0	0	0	3.579	0	0	0.5807	2.423
1.714	1.814	0	0	1.369	1.683	0	0
0	0.3335	0.7472	1.494	0	0	0	4.005
1.667	0.3335	0	0	1.744	2.834	0	0
1.681	1.547	0	0	1.465	1.884	0	0
0	0	2.197	0.7472	0	0	2.062	1.562
0	0	2.197	0.7472	0	0	2.062	1.562
0	0	0.2466	2.496	0	0	2.994	0.831
0.8004	1.667	0	0	1.221	2.878	0	0
0.8004	1.667	0	0	1.221	2.878	0	0
2.468	0	0	0	3.227	0.8721	0	0
2.468	0	0	0	3.227	0.8721	0	0
2.468	0	0	0	3.227	0.8721	0	0
2.468	0	0	0	3.227	0.8721	0	0
0	0	1.875	2.354	0	0	0.5006	1.832
1.374	1.254	0	0	3.105	0.3837	0.4405	0
0	1.334	0.1793	0.7472	1.971	1.081	1.241	0
3.722	0.09338	0	0	0.8721	1.866	0	0
0	4.282	0	0	0	2.267	0	0
0	0.4002	0.02242	0.7248	0	0.3924	0.03004	4.976
0	0.4002	0.02242	0.7248	0	0.3924	0.03004	4.976
0	0.4002	0.02242	0.7248	0	0.3924	0.03004	4.976
0.5736	0.667	0	0	0	5.302	0	0
0	1.301	1.121	0.6351	0	1.831	0.1502	1.502
0	6.536	0	0	0	0	0	0
0	0.2868	0.6949	1.547	0	0	0	4.005
0	0	1.868	1.659	0	0	2.223	0.7809
0	0	1.868	1.659	0	0	2.223	0.7809
0	0	2.286	1.89	0	0.8197	1.001	0.5306
0	0	2.286	1.89	0	0.8197	1.001	0.5306
0	0	2.286	1.89	0	0.8197	1.001	0.5306
0.667	0	0.7472	0.8817	0.9244	1.744	1.001	0.5607
0.667	0	0.7472	0.8817	0.9244	1.744	1.001	0.5607
1.221	2.101	0	0	2.32	0.8721	0	0
